Id,Predicted
650,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
651,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
652,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
653,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
654,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
655,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
656,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
657,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
658,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
659,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
660,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
661,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
662,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
663,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
664,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
665,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
666,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
667,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
668,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
669,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
670,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
671,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
672,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
673,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
674,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
675,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
676,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
677,tGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
678,tGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGt
679,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
680,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
681,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
682,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
683,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
684,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
685,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
686,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
687,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
688,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
689,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
690,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
691,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
692,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
693,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
694,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
695,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
696,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
697,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
698,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
699,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
700,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
701,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
702,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
703,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
704,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
705,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
706,tGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
707,tGtGntGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
708,tztztztztztztztztztztztztztztztztztztztztztztztztztztztztztztztztztztztz
709,tztztztztztztztztztztztztztztztztztztztztztztztztztztztztztzt
710,tztztztztztztztztztztztztztztztztztztztztztztztztztzt
711,tztztztzttztzttzttztztztztztztztztztzttztztztzt
712,tzttzttztztzttztztztztzttztttztztzttztztztzt
713,tztztztztztztztztztttztztttztztzttztztztztt
714,tzttzttztzttttztzttztztztttzttztzttttttt
715,tztztztztztttttztztttzttzttztttztzttzttt
716,tztztztztzttttztttzttttttztztzttztttttzt
717,tztztztztzttztztztztztztttttttzttzttzttt
718,tztztztztztttttzttzttztttzttztttztztttt
719,tztztztztzttttttztzttzttzttttzttttztztt
720,tztztztztztztztztzttttzttttzttttztztztzt
721,tztztztztztttztztztttttztzttzttttzttztzt
722,tztztztztztztztztzttttttzttzttztttttttt
723,tztztztztztztztztztttttttttztztttttzttt
724,tztztztztztztztztttzttttttzttttttttttt
725,tztztztztzttztzttztttzttztttztttttztttt
726,tztztztztzttztzttztttzttztttztttttztttt
727,tztztztztzttztzttzttttttzttttztttztzttt
728,tztztztztzttztzttzttztttztttztttttztttt
729,tztztztztzttztzttzttztttztttztztttttttt
730,tztztztztzttztzttzttztttzttttztzttttttt
731,tztztztztzttztzttzttztttztttztttzttzttt
732,tztztztztzttztztttzttttttzttztttztttttt
733,tztztztztzttztztttttttzttzttzttzttttttt
734,tztztztztzttztztttttttzttzttzttzttttttt
735,tztztztztztztztztztzttttttztztzttttttztt
736,tztztztztztztztztttzttttttztzttzttttttt
737,tztztztztztztztzttttttztttztttttttztztt
738,tztztztztzttztztttzttttztzttztttztttttt
739,tztztztztzttztztttzttttztzttzttttttzttt
740,tztztztztzttztztttzttttztzttzttttttzttt
741,tztztztztztztztztzttttztttttztzttzttttzt
742,tztztztztzttztzttttztttzttttztzttttttzt
743,tztztztztzttztzttttttttzttztzttttzttztt
744,tztztztztzttzttztztttzttttztttzttttztzt
745,tztztztztzttztztztttztttttttzttztttzttt
746,tztztztztzttztztztttztttttttzttztttzttt
747,tztztztztztztzttttttttttttztzttzttztttt
748,tztztztztztztzttttttttttttztzttztttzttt
749,tztztztztztztzttttttttttttztzttztttzttt
750,tztztztztztztztttztttzttztzttttttttttzt
751,tztztztztztztztttztttzttztzttttttttttzt
752,tztztztztztztztztzttttztttztttztttztttzt
753,tztztztztztztztztzttttztttztttzttttzttzt
754,tztztztztztztztztztttttztztttttttztzttzt
755,tztztztztztztztztztttttztztttttttztzttzt
756,tztztztztztztztztzttttttzttttzttztztttzt
757,tztztztztztztztztzttttttzttttzttztztttzt
758,tztztztztztztztztztttttztttztttztzttzttt
759,tztztztztztztztztztttttztttztttztzttzttt
760,tztztztztztztztztztttttztttztttztztztztt
761,tztztztztztzttztzttztttttztzttztttttttt
762,tztztztztztzttztzttztttttztztzttttttttt
763,tztztztztztztzttztztttzttttttttttzttttt
764,tztztztztztztzttztztttzttttzttttztttttt
765,tztztztztztztzttztztttzttttzttttztttttt
766,tztztztztzttztztttzttttztztztttttzttttzt
767,tztztztztzttttzttzttzttztztttztttzttttt
768,tztztztztztttztzttttttztztztttttztzttztt
769,tztztztztzttztztttzttttztztzttttttttttt
770,tztztztztzttztztttzttttzttztzttzttztttzt
771,tztztztztzttztztttzttttzttztzttzttzttztt
772,tztztztztzttztztttzttttzttztzttzttzttztt
773,tztztztztzttztztttzttttzttztztttztttttt
774,tztztztztztztztztztzttttttttttttttttztt
775,tztztztztztztztztzttttttztttztttttttttt
776,tztztztztztzttzttztzttzttttttzttztttttzt
777,tztztztztztzttzttztztttttzttzttttzttztzt
778,tztztztztztzttzttztztttttzttztttttztztzt
779,tztztztztztzttzttztztttttzttzttttzttztzt
780,tztztztztztzttzttztztttttzttzttttzttztzt
781,tztztztztztzttzttztztttttzttztttttztztzt
782,tztztztztztzttzttztztttttztztzttttztttzt
783,tztztztztztzttzttztzttzttztzttttttztttzt
784,tztztztztztzttzttztztttttttttztzttttttt
785,tztztztztztzttzttztztttttttttztzttttttt
786,tztztztztztztztzttzttttztttzttttztttttzt
787,tztztztztztztztzttztzttzttttzttztztttttt
788,tztztztztztztztztzttzttttttztttzttttttzt
789,tztztztztztztztzttztzttzttttzttztztttttt
790,tztztztztztztztzttztzttzttttzttztztttttt
791,tztztztztztztztztzttzttttttztztztttttttt
792,tztztztztztztztztzttzttttttztztztttttttt
793,tztztztztztztztztzttzttttttztztzttttttzt
794,tztztztztztztztztzttzttttttztztztttztztzt
795,tztztztztztztztztzttzttttttzttzttttztztzt
796,tztztztztztztztztzttzttttttzttzttttztztzt
797,tztztztztztztztztzttzttttttzttzttttztztzt
798,tztztztztztztztztzttzttttttzttzttttztztzt
799,tztztztztztztztztztztttttztztttttttttttG
800,tztztztztztztztztztztttttztztttttttttttG
801,tztztztztztttztztzttttztzttztztttzttttzt
802,tztztztztztttztztzttttztzttztztttzttttzt
803,tztztztztztttztztzttttztzttztztttzttttzt
804,tztztztztztttztztzttttztzttztztttzttttzt
805,tztztztztztttztztzttttztzttztztttzttttzt
806,tztztztztztttztztttttttzttztzttttzttttzt
807,tztztztztztttztztttttttztztzttttzttztztzt
808,tztztztztztztztztzttttttttztztttttztttzt
809,tztztztztztztztztztttttzttttztzttttztztzt
810,tztztztztztztztztztttttzttttztztttttttzt
811,tztztztztztztztztztttttzttttztztttttttzt
812,tztztztztztztztztztttttztztttztttttzttztG
813,tztztztztztttztztttztttztztttttzttztttztG
814,tztztztztztttztztttztttztztttttzttztttztG
815,tztztztztztttztztttztttztztttttzttztttztG
816,tztztztztztttztztttztttztztttttzttztttztG
817,tztztztztztttztztttzttztttttztttztztttztG
818,tztztztztztttztztttzttztttttztttzttttztGt
819,tztztztztztttztztttztttzttzttttztztttztGt
820,tztztztztztzttzttztztttttzttttztzttztttRtG
821,tztztztztztzttzttztztttttzttttztzttztttGtG
822,tztztztztztzttzttztzttzttttzttztztttttztGt
823,tztztztztzttztztzttttttzttttztttztzttztGt
824,tztztztztzttztztzttttttzttttztttztzttztGt
825,tztztztztzttztztzttttttztttttttztztttztGt
826,tztztztztzttztztzttttttzttttzttttttztztGt
827,tztztztztzttztztzttttzttztttttttztzttztGtG
828,tztztztztzttztztzttttzttztttttttztzttztGtG
829,tztztztztztztztztttttttttttttztztztttztGtG
830,tztztztztztztztztttttttttttttztztztttztGtG
831,tztztztztztztztztztttztttzttztttztttztztGt
832,tztztztztztztztztztztttttttttztztztttztGtGt
833,tztztztztztztztztztztttttttttztztztttztGtGt
834,tztztztztztztztztztztttttttttztzttttzttGtGt
835,tztztztztztztztztztztttttttttztztzttttztGtG
836,tztztztztztztztztztztttttttttztztzttttztGtG
837,tztztztztztztztztzttttzttztttztttztttztGtG
838,tztztztztztztztztztttztttttztztztztttttGtG
839,tztztztztztztztztzttttztttzttztttttttztGtG
840,tztztztztztztztzttttttztttzttzttztttttGtGt
841,tztztztztztztztzttttttzttzttzttztzttttGtGt
842,tztztztztztztztzttttttttttztzttzttztttGtGt
843,tztztztztztztztzttttttttztztttztttzttztGtG
844,tztztztztztztztzttttttttztztttztttzttztGtG
845,tztztztztztztztzttttttttztzttztztttttztGtG
846,tztztztztztztztzttttttttztzttztztttttztGtG
847,tztztztztztztztzttttttttztzttztztttttztGtG
848,tztztztztztztztzttttttttztzttztztttttztGtGt
849,tztztztztztztztzttttttttztzttztztttttztGtGt
850,tztztztztztzttzttzttttzttztzttztttzttztGtGt
851,tztztztztztzttzttztztttztttttztttztztztGtGtG
852,tztztztztztzttzttztztttzttzttttttztztztGtGtG
853,tztztztztztzttzttztztttzttzttttztzttztGtGtGt
854,tztztztztztzttzttztztttzttzttttztzttztGtGtGt
855,tztztztztztzttztzttztttttztzttttttttztGtGtG
856,tztztztztztzttztzttzttttttzttttttzttztGtGtGt
857,tztztztztztzttztzttztttttztztzttttttztGtGtGt
858,tztztztztztzttzttztztttttzttttztztztztGtGtGtG
859,tztztztztztztztztzttttttztztztttztttztGtGtGtG
860,tztztztztztztztztzttttttztztttttzttztGtGtGtGt
861,tztztztztztztztztttttttttttttztzttztGtGtGtGt
862,tztztztztztztztztzttttttztztzttttzttztGtGtGtGt
863,tztztztztztztztztzttttttztztztttztttztGtGtGtGt
864,tztztztztztztztztzttttttztztztttztttztGtGtGtGt
865,tztztztztztztztztztttttttztttzttztttGtGtGtGtGt
866,tztztztztztztztztzttttttttttttztzttztGtGtGtGtG
867,tztztztztztztztztztttttttttttztztttztGtGtGtGtG
868,tztztztztztttztztzttttztztttttzttttztGtGtGtGt
869,tztztztztztttztztzttttztttztztttzttztGtGtGtGtG
870,tztztztztztttztztzttttztttztztttzttztGtGtGtGtG
871,tztztztztztttztztzttttztttztzttttttztGntGtGtGt
872,tztztztztztttztztzttttztttztztttttztztGtGtGtGt
873,tztztztztztttztztzttttztttztzttttttztGtGtGtGtG
874,tztztztztztztztztztttttztttttzttttztGtGtGtGtGt
875,tztztztztztztztztztttttztttztzttztztGtGntGtGtGt
876,tztztztztztztztztztttttztttttzttttztGtGtGtGtGt
877,tztztztztztttztzttttttztztttttztztztGtGtGtGtGtG
878,tztztztztztttztzttttttztztttttztztztGtGtGtGtGtG
879,tztztztztztttztzttttttztzttttzttztztGtGtGtGtGtG
880,tztztztztztttztzttttttztzttttztttztGtGtGtGtGtGt
881,tztztztztzttztztztttttttzttztztttttGtGtGtGtGtGt
882,tztztztztzttztztzttztttztzttttttttztGtGtGtGtGtG
883,tztztztztzttztztzttzttzttztttttzttztGtGtGtGtGtGt
884,tztztztztzttztztzttzttzttzttttztttztGtGtGtGtGtGt
885,tztztztztzttztztzttzttzttzttttztttztGtGtGtGtGtGt
886,tztztztztztztztztttttztttttzttztttztGtGtGtGtGtGt
887,tztztztztztztztztttttztttttzttztttztGtGtGtGtGtGt
888,tztztztztztztztztttttztttttzttztttztGtGtGtGtGtGt
889,tztztztztztztztztttttztttttzttzttztGtGtGtGtGtGtG
890,tztztztztztztztztttttztttttzttztttztGtGtGtGtGtGt
891,tztztztztztztztztttttztttttzttztttztGtGtGtGtGtGt
892,tztztztztztztztztttttztttttzttztttztGtGtGtGtGtGt
893,tztztztztztztztztttttztttttzttzttztGtGtGtGtGtGtGt
894,tztztztztztztztztttttztttttzttzttztGtGtGtGtGtGtGt
895,tztztztztztztztztttttztttttzttztttRtGtGtGtGtGtGtG
896,tztztztztztztztttzttttttttzttztztztGtGtGtGtGtGtGt
897,tztztztztztztztttzttttttttzttztttztGtGtGtGtGtGtG
898,tztztztztztztztttzttttttttzttztttztGtGtGtGtGtGtGt
899,tztztztztztztztttzttttttttzttztttztGtGtGtGtGtGtGt
900,tztztztztztztztttzttttttttttztttztGtGtGtGtGtGtGt
901,tztztztztztztztttzttttttttttztzttztGtGtGtGtGtGtGt
902,tztztztztztztztttzttttttttttztzttztGtGtGtGtGtGtGt
903,tztztztztztztztttzttttttttttztzttztGtGtGtGtGtGtGt
904,tztztztztztztztttzttttttttttztztztGtGtGtGtGtGtGtG
905,tztztztztztztztttzttttttttttztttztGtGtGtGtGtGtGtG
906,tztztztztztztztttztttttttttttzttztGtGtGtGtGtGtGtG
907,tztztztztztztztztttttzttttttttzttztGtGtGtGtGtGtGtG
908,tztztztztztztztztttttzttttttttztztGtGtGtGtGtGtGtGt
909,tztztztztztztztztttttzttttttttztztGtGtGtGtGtGtGtGt
910,tztztztztztztztztttttttttttttttztGtGtGtGtGtGtGtGt
911,tztztztztztztztztttttztzttztttttztGtGtGtGtGtGtGtGt
912,tztztztztztztztztttttztzttzttztttztGtGtGtGtGtGtGtG
913,tztztztztztzttzttttttttttztzttttztGtGtGtGtGtGtGtGt
914,tztztztztztzttzttttttttttztzttttztGtGtGtGtGtGtGtGt
915,tztztztztztzttzttttttttttztzttttztGtGtGtGtGtGtGtGt
916,tztztztztztzttzttttttttttztzttttztGtGtGtGtGtGtGtGt
917,tztztztztztzttzttttttttttztzttttztGtGtGtGtGtGtGtGt
918,tztztztztztzttzttttttttttztttttztGtGtGtGtGtGtGtGtG
919,tztztztztztzttzttttttztttztzttztztGtGtGtGtGtGtGtGtG
920,tztztztztztzttzttttttztttztzttttztGtGtGtGtGtGtGtGtG
921,tztztztztztzttztttttttztztztztttztGtGtGtGtGtGtGtGtG
922,tztztztztztzttzttttttzttztztttttztGtGtGtGtGtGtGtGtG
923,tztztztztztzttzttttttzttzttztttztGtGtGtGtGtGtGtGtGtG
924,tztztztztztzttzttttzttztttzttttztGtGtGtGtGtGtGtGtGtG
925,tztztztztztzttzttttzttztttzttttztGtGtGtGtGtGtGtGtGtG
926,tztztztztzttztztttttttttttttttztGntGtGtGtGtGtGtGtGt
927,tztztztztzttztztttttttttttttttztGntGtGtGtGtGtGtGtGt
928,tztztztztzttztttztttttttttztztztGtGtGtGtGtGtGtGtGtGt
929,tztztztztzttztttztttttttttztztztGtGtGtGtGtGtGtGtGtGt
930,tztztztztzttztttztttttttttztttztGtGtGtGtGtGtGtGtGtGt
931,tztztztztzttztttztttttttttttztztGtGtGtGtGtGtGtGtGtGt
932,tztztztztzttztttzttttttztttttztztGntGtGtGtGtGtGtGtGt
933,tztztztztzttztttztttttttztztttztGtGtGtGtGtGtGtGtGtGt
934,tztztztztzttztttztttttttttzttztGtGtGtGtGtGtGtGtGtGtG
935,tztztztztzttttttzttttttttztzttztGtGtGtGtGtGtGtGtGtGt
936,tztztztztzttttttzttttttttzttztztGtGtGtGtGtGtGtGtGtGtG
937,tztztztztzttttttzttttttttztzttztGtGtGtGtGtGtGtGtGtGtG
938,tztztztztztttttztttztztttzttztztGtGtGtGtGtGtGtGtGtGtGt
939,tztztztztztttttztttztztttztzttztGtGtGtGtGtGtGtGtGtGtGt
940,tztztztztzttztztzttttttttttttztGntGtGtGtGtGtGtGtGtGtG
941,tztztztztzttztttzttztztttttzttztGtGtGtGtGtGtGtGtGtGtGt
942,tztztztztzttztttzttztztttttztztRtGtGtGtGtGtGtGtGtGtGtGt
943,tztztztztztttttttttttttttttztzGtGtGtGtGtGtGtGtGtGtGtGt
944,tztztztztztztzttztzttttztztttztztGtGtGtGtGtGtGtGtGtGtGtG
945,tztztztztztztzttztzttttztztttztGntGtGtGtGtGtGtGtGtGtGtGt
946,tztztztztztttztztzttttztzttttztGtGtGtGtGtGtGtGtGtGtGtGtG
947,tztztztztztttztzttztttztttttztRtGtGtGtGtGtGtGtGtGtGtGtGt
948,tztztztztztttztztzttttztttzttztGtGtGtGtGtGtGtGtGtGtGtGtG
949,tztztztztztttztztzttttztttzttztGtGtGtGtGtGtGtGtGtGtGtGtG
950,tztztztztztttztztzttttztttttztGtGntGtGtGtGtGtGtGtGtGtGtG
951,tztztztztztttztztttttttztztttztGntGtGtGtGtGtGtGtGtGtGtGtG
952,tztztztztztttztztttttttzttttztGtGtGtGtGtGtGtGtGtGtGtGtGtG
953,tztztztztztttztztttttttzttttztGtGtGtGtGtGtGtGtGtGtGtGtGtG
954,tztztztztztttztztttttttztztztztGtGtGtGtGtGtGtGtGtGtGtGtGt
955,tztztztztztttztzttztttttttztztGntGtGtGtGtGtGtGtGtGtGtGtGt
956,tztztztztztttztztttzttztttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGt
957,tztztztztztttztztttzttztttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGt
958,tztztztztztttztztttzttztttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGt
959,tztztztztztttztztttzttztttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGt
960,tztztztztztttztztttzttztttztztGtGtGtGtGtGtGtGtGtGtGtGtGtGt
961,tztztztztztttztzttzttttztttztGtGtGtGtGtGtGtGtGtGtGtGtGtGtG
